File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/JarSelectionValidator.java,87,53,31,15,11,2,23,107,10,56,4,0,2.75,32,0.29,9484.11,6,2,4,4,0,131.12,15,48,0,1,110.5,0,0,0.5,1,2,5,883.13,0,0,0,0,0,0,11,0,0,4,1,5,196,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/JavaAttributeValue.java,36,22,17,3,4,0,10,56,10,56,4,0,1,13,0.08,941.48,6,2,3,4,0,134.53,0,18,0,1,134.53,0,0.5,0.5,0,8,1,250.9,1,1,0,0,0,1,4,0,0,3,0,0,70,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/JavaAttributeWizard.java,121,109,79,13,2,4,10,60,10,56,9,0.14,1.56,46,0.53,11668,16,7,16,9,0,120.31,4,72,0,1,120.31,0,0.5,0.27,2,19,4,1583.5,6,2,0,0,0,1,14,0,0,7,0,4,349,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/JavaAttributeWizardPage.java,235,204,150,39,10,10,21,116,10,56,8,0.27,4.75,123,1.97,169916,16,8,8,8,0,132.58,19,174,0,1,92.7,0,0.5,0.36,3,14,21,5899.31,10,2,0,0,0,1,38,0,0,6,0,15,1008,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/LibrarySection.java,467,397,290,54,37,15,33,142,10,56,24,0.02,2.75,244,3.56,106074,36,12,23,24,0,154.76,31,329,0,1,104.76,0,0.5,0.07,8,108,8,10693.2,10,0,0,0,0,1,66,0,0,24,1,17,2013,1,3
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/LoopDialog.java,115,72,57,11,15,1,28,87,10,56,3,0,1,33,0.4,7585.49,6,3,9,3,0,105.36,1,38,0,1,105.36,0,0.5,0.33,0,5,1,1212.78,3,0,0,0,0,1,3,0,0,3,0,1,239,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/ManifestEditor.java,411,367,254,64,21,32,23,160,10,56,28,0,3,224,3.23,124121,28,0,20,28,1,158.34,45,346,1,1,108.34,0,0.5,0,2,28,9,9683.09,11,8,0,0,0,1,84,0,0,20,0,38,1931,1,3
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/ManifestEditorContributor.java,35,7,5,0,3,1,25,123,16,88,1,0,1,3,0.01,75.94,1,0,1,1,0,89.92,10,5,0,1,138.39,0,0.5,0,0,1,1,37.97,0,0,0,0,0,1,1,0,0,1,0,3,14,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/ManifestOutlinePage.java,83,58,38,21,0,0,25,124,16,88,4,0,4.75,26,0.5,18124.6,4,0,7,4,0,152.71,9,50,0,1,112.82,0,0.5,0,1,4,9,1498.99,1,3,0,0,0,1,19,0,0,1,0,2,299,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/ManifestSourcePage.java,190,129,89,49,29,4,32,96,10,56,6,4,1.83,33,0.36,9669.92,10,4,11,7,0,169.53,7,44,0,1,119.53,0,0.5,0,1,6,4,1068.6,3,0,0,0,1,1,11,0,1,6,0,2,238,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/MatchSection.java,398,363,275,43,2,16,33,143,10,56,22,0.05,2.45,217,2.73,77322.6,43,21,17,22,0,157.28,37,272,0,1,107.28,0,0.5,0.1,11,146,5,8182.3,7,0,0,0,0,1,54,0,0,22,1,23,1582,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/NewElementAction.java,117,98,75,15,6,7,13,85,10,56,8,0.06,2.5,68,1.02,39999.9,13,5,7,9,0,157.97,10,90,0,1,107.97,0,0.5,0.25,4,32,5,3071.13,3,4,0,0,1,1,20,0,1,4,0,10,597,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/NewRuntimeLibraryDialog.java,128,96,63,9,10,6,22,82,10,56,6,0.08,1.17,48,0.53,12560.1,11,5,10,6,0,151.01,15,57,0,1,111.13,0,0.5,0.27,0,10,2,1593.55,4,1,0,0,0,1,7,0,0,5,0,7,324,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/OverviewPage.java,241,190,138,12,2,28,49,182,10,56,16,0.05,1.88,107,1.75,38370.5,25,9,14,17,0,115.45,65,165,0,1,115.21,0,0.5,0.06,10,100,9,5247.33,3,1,0,0,1,1,30,0,1,15,1,37,1041,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PackageSelectionDialog.java,85,54,40,8,7,2,24,80,10,56,5,1,2.4,40,0.53,21134.7,6,1,6,5,0,129.17,16,47,0,1,108.56,0,0.5,0.2,2,8,5,1590.29,4,0,0,0,0,1,12,0,0,5,0,6,317,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PluginActivationSection.java,508,403,279,50,30,22,75,225,10,56,27,0,2.37,238,3.56,121622,35,8,26,28,0,128.96,85,338,0,1,108.34,0,0.5,0.12,14,202,7,10670,8,2,0,0,1,1,64,0,1,25,2,41,1936,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PluginExportAction.java,76,59,43,4,3,0,14,61,10,56,4,0.33,2.5,23,0.31,7011.47,5,1,13,4,0,169.17,4,41,0,1,119.17,0,0.5,0.75,1,0,4,922.04,1,0,0,0,0,1,10,0,0,4,0,2,190,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PluginInputContext.java,140,105,85,16,8,5,27,115,16,88,6,0.2,3.83,75,0.9,44284.6,8,2,12,6,0,139.86,16,92,0,1,99.97,0,0.5,0.33,0,10,14,2708.07,5,1,0,0,0,1,23,0,0,5,0,9,507,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PluginInputContextManager.java,145,111,71,23,11,1,23,114,10,56,13,0.5,2.23,50,0.57,11973.1,14,1,11,13,0,179.67,14,92,0,1,129.67,0,0.5,0.54,6,6,7,1707.96,2,0,0,0,0,1,29,0,0,13,0,7,403,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/PluginUndoManager.java,230,198,133,38,16,0,16,85,10,56,8,0,7.12,118,1.81,94198,8,0,11,8,0,95.74,6,186,0,1,95.74,0,0.5,0,4,8,13,5416.62,2,1,0,0,0,1,57,0,0,7,0,3,1009,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/RequiresSection.java,485,384,279,55,43,9,58,218,10,56,28,0.02,2.46,223,2.89,74299,34,6,21,28,0,162.31,52,308,0,1,112.31,0,0.5,0.14,9,168,7,8662.01,8,2,0,0,0,1,69,0,0,26,2,8,1749,1,2
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/ResourceAttributeValue.java,33,19,14,3,4,0,10,56,10,56,4,0,1,12,0.06,698.11,6,2,1,4,0,135.55,0,17,0,1,135.55,0,0,0.5,1,8,1,193.21,0,2,0,0,0,0,4,0,0,2,0,0,59,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/BooleanAttributeRow.java,111,71,54,7,1,7,39,158,16,88,6,0.2,2.33,36,0.43,9189.89,7,1,11,6,0,98.82,30,54,0,1,116.7,0,0.5,0.83,1,0,4,1288.72,4,0,0,0,0,1,14,0,0,6,0,14,273,1,3
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/ChoiceAttributeRow.java,92,66,53,7,4,2,22,100,16,88,5,0.25,2.8,41,0.55,19580.5,6,1,10,5,0,158.78,8,51,0,1,108.78,0,0.5,0.8,0,0,6,1636.72,5,0,0,0,0,1,14,0,0,5,0,4,306,1,2
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/ClassAttributeRow.java,161,138,105,15,2,7,21,78,10,56,8,0,3.12,78,1.38,69988.5,8,0,18,8,0,143.99,18,115,0,1,104.1,0,0.5,0,2,8,11,4148.11,0,1,0,0,0,1,25,0,0,7,0,10,725,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/ExtensionAttributeRow.java,158,119,86,27,17,4,22,123,16,88,19,0.06,1.84,78,0.78,28124.1,24,5,8,19,0,123.44,10,110,0,1,123.44,0,0,0.15,5,123,10,2333.04,0,7,0,0,0,0,35,0,0,12,0,5,532,2,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/ReferenceAttributeRow.java,80,49,37,4,0,1,31,135,16,88,7,0,1,20,0.23,2772.28,7,0,10,7,0,179.2,16,28,0,1,139.31,0,0.5,0,0,7,1,675.28,2,1,0,0,0,1,7,0,0,6,0,4,165,2,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/ResourceAttributeRow.java,112,80,54,13,0,4,32,137,16,88,5,0,2,33,0.47,10379.6,5,0,11,5,0,136.31,18,51,0,1,115.69,0,0.5,0,1,5,3,1404.49,1,0,0,0,0,1,10,0,0,5,0,5,280,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/rows/TextAttributeRow.java,91,60,47,4,1,1,30,132,16,88,7,0.5,1.43,30,0.29,5209.73,8,1,12,7,0,165.73,15,43,0,1,125.85,0,0.5,0.57,1,3,3,875.37,3,1,0,0,0,1,10,0,0,6,0,4,205,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/plugin/RuntimePage.java,70,49,42,3,11,3,10,59,10,56,2,0.5,2.5,32,0.51,14829,6,4,8,2,0,145.4,3,40,0,1,95.4,0,0.5,0.5,0,2,4,1529.73,2,0,0,0,0,1,5,0,0,2,0,3,273,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/PropertiesAction.java,37,26,22,0,1,1,10,57,10,56,2,0.5,1.5,17,0.17,2610.78,4,2,3,2,0,112.68,1,22,0,1,112.68,0,0.5,0.75,0,2,2,521.99,3,0,0,0,0,1,3,0,0,2,0,1,115,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/AttributePropertySource.java,217,200,118,50,7,23,10,81,10,56,10,0.15,4,98,1.75,70383.8,27,17,6,10,0,154.79,18,175,0,1,104.79,0,0.5,0.19,1,30,13,5241.79,5,3,0,0,0,1,40,0,0,7,1,18,975,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/CompositorPropertySource.java,54,39,28,7,5,2,10,58,10,56,4,0,2,22,0.28,5863.57,6,2,5,4,0,119.84,2,33,0,1,119.84,0,0.5,0.5,0,0,3,833.86,6,1,0,0,0,1,8,0,0,3,0,2,185,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/DescriptionSection.java,277,248,181,20,10,6,19,83,10,56,16,0.09,1.94,140,1.85,55995.1,30,14,20,16,0,109.25,15,201,0,1,109.25,0,0.5,0.15,6,94,8,5559,3,0,0,0,0,1,31,0,0,16,1,12,1049,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/DocSection.java,416,365,275,47,29,14,22,104,10,56,23,0.06,2.57,239,3.22,108006,43,20,22,23,0,154.57,26,316,0,1,104.57,0,0.5,0.11,11,154,8,9659.37,6,1,0,0,0,1,59,0,0,22,0,18,1785,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ElementPropertySource.java,96,81,60,19,5,8,10,64,10,56,9,0.06,1.89,46,0.59,13385.9,17,8,6,9,0,119.8,8,66,0,1,119.8,0,0.5,0.18,1,18,4,1768,3,2,0,0,0,1,17,0,0,7,0,8,388,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ElementSection.java,421,377,261,69,30,11,14,94,10,56,26,0.03,2.85,226,2.9,93275,38,12,22,28,0,109.08,15,330,0,1,109.08,0,0.5,0.11,10,130,7,8700.85,8,3,0,0,2,1,74,0,2,23,0,15,1746,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ElementSectionDragAdapter.java,131,95,66,22,15,1,21,92,10,56,9,0.04,2.56,70,0.74,20428.6,12,3,6,9,0,162.83,12,88,0,1,112.83,0,0.5,0.3,2,16,5,2234.1,0,3,0,0,0,1,23,0,0,6,0,5,477,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ElementSectionDropAdapter.java,62,39,25,10,7,0,16,68,10,56,4,0.17,1.75,19,0.18,3134.2,6,2,4,4,0,175.62,6,34,0,1,125.62,0,0.5,0.38,1,8,2,543.26,1,0,0,0,0,1,7,0,0,4,0,2,130,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/GrammarPropertySource.java,138,119,86,33,9,11,10,67,10,56,13,0.17,2.08,63,0.65,14694.8,16,3,6,13,0,124.33,8,90,0,1,124.33,0,0.5,0.18,1,45,7,1937.99,3,7,0,0,0,1,27,0,0,6,0,8,449,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/GrammarSection.java,360,323,213,40,18,11,19,87,10,56,12,0.03,3.17,156,2.39,99363.7,21,9,16,12,0,148.33,20,235,0,1,98.33,0,0.5,0.14,5,38,10,7178.99,5,0,0,0,0,1,38,0,0,12,1,16,1302,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ICloneablePropertySource.java,17,5,4,0,2,0,10,56,10,56,2,0,1,3,0.01,37.41,2,0,0,2,0,160.98,0,4,0,1,160.98,0,0,0,0,2,1,27.61,0,1,0,0,0,0,2,0,0,1,0,0,13,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/IRestrictionPage.java,23,10,9,0,3,0,10,56,10,56,5,0,1,6,0.03,123.2,5,0,2,5,0,160.04,0,7,0,1,160.04,0,0,0,0,5,1,82.13,0,1,0,0,0,0,5,0,0,4,0,0,33,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/NewAttributeAction.java,65,51,41,4,4,6,10,62,10,56,5,0.1,1.4,35,0.42,10350.7,10,5,5,5,0,163.29,6,45,0,1,113.29,0,0.5,0.28,1,8,2,1262.58,3,2,0,0,0,1,7,0,0,3,0,6,274,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/NewCompositorAction.java,76,58,46,9,7,2,11,60,10,56,2,1.25,5.5,40,0.48,16974.2,6,4,5,2,0,141.14,3,52,0,1,91.14,0,0.5,0.88,0,2,6,1447.55,4,0,0,0,0,1,11,0,0,2,0,3,282,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/NewElementAction.java,58,44,34,3,4,6,10,62,10,56,5,0.1,1.2,29,0.33,6903.34,10,5,4,5,0,170.16,6,39,0,1,120.16,0,0.5,0.28,1,8,2,987.65,3,2,0,0,0,1,6,0,0,3,0,6,223,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/NewReferenceAction.java,44,30,22,1,4,0,10,56,10,56,2,1,1.5,16,0.16,3308.02,4,2,5,2,0,111.87,0,24,0,1,111.87,0,0.5,1,0,2,2,491.62,3,0,0,0,0,1,3,0,0,2,0,0,112,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/NoRestrictionPage.java,37,23,17,4,4,0,10,56,10,56,5,0.75,1,12,0.09,958.14,6,1,4,5,0,141.8,0,18,0,1,141.8,0,0,0.4,0,7,1,262.51,0,2,0,0,0,0,5,0,0,3,1,0,75,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/ReferencePropertySource.java,52,34,24,10,8,2,10,58,10,56,5,0,1.8,20,0.2,4313.19,5,0,3,5,0,125.29,2,30,0,1,125.29,0,0.5,0,1,5,3,593.49,3,3,0,0,0,1,9,0,0,2,0,2,142,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaAdapterFactory.java,62,48,31,21,4,0,10,56,10,56,6,0.4,2.33,23,0.28,6465.19,8,2,4,6,0,129.13,0,43,0,1,129.13,0,0,0.17,0,14,4,853.38,0,3,0,0,0,0,14,0,0,3,1,0,207,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaContentProvider.java,38,24,17,5,4,0,10,56,10,56,8,0,1,15,0.12,1202.35,8,0,1,8,0,153.86,0,22,0,1,153.86,0,0,0,0,8,1,369.16,0,3,0,0,0,0,8,0,0,5,1,0,107,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaDocPage.java,82,54,44,2,14,5,14,67,10,56,6,0.06,1.17,35,0.41,6617.06,13,7,8,7,0,170.93,9,45,0,1,120.93,0,0.5,0.19,0,10,2,1219.11,5,0,0,0,1,1,7,0,1,6,0,7,262,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaDoubleClickStrategy.java,127,88,66,26,29,0,10,56,10,56,6,0.4,3.67,61,0.61,28563.8,11,5,1,6,0,104.44,0,86,0,1,104.44,0,0,0.53,3,0,8,1837.57,0,0,0,0,0,0,22,0,0,6,1,0,368,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaEditor.java,168,112,78,17,18,0,38,174,16,88,16,1,1.69,64,0.66,14096.7,17,1,15,16,0,175.23,22,96,0,1,125.23,0,0.5,0.06,0,30,5,1985.3,9,2,0,0,0,1,27,0,0,14,0,5,461,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaEditorContributor.java,66,47,33,3,9,2,10,58,10,56,5,0.5,1,17,0.12,1408.12,6,1,7,5,0,133.91,2,25,0,1,133.91,0,0.5,0.6,0,2,1,359.03,2,1,0,0,0,1,5,0,0,4,0,2,98,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaFormOutlinePage.java,140,124,84,46,3,0,13,62,10,56,9,0.88,3.33,73,0.84,26637,10,1,5,9,0,109.7,3,104,0,1,109.7,0,0.5,0.22,3,19,8,2522.93,2,7,0,0,0,1,30,0,0,2,0,3,535,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaFormPage.java,101,77,67,4,10,2,14,64,10,56,6,0.08,1.5,56,0.74,18707.9,14,8,10,7,0,157.8,6,66,0,1,107.8,0,0.5,0.19,1,18,2,2234.79,4,1,0,0,1,1,9,0,1,5,1,4,438,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaInputContext.java,157,114,85,26,10,3,33,114,10,56,9,1,2.78,63,0.77,22442.7,10,1,17,9,0,152.38,26,96,0,1,112.49,0,0.5,0.11,0,16,6,2308.29,2,1,0,0,0,1,25,0,0,8,0,12,468,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaInputContextManager.java,48,19,13,4,4,0,25,122,16,88,3,0,1.33,8,0.07,994.79,3,0,3,3,0,160.47,9,15,0,1,139.86,0,0.5,0,1,3,2,195.7,1,2,0,0,0,1,4,0,0,1,0,2,54,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaObjectPropertySource.java,79,62,40,13,7,1,10,57,10,56,8,0.71,1.5,24,0.26,5113.49,9,1,5,8,0,131.02,1,45,0,1,131.02,0,0,0.38,2,16,2,766.6,0,2,0,0,0,0,12,0,0,6,1,1,196,2,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaPropertySheet.java,122,102,75,9,1,2,19,82,10,56,11,0.02,1.73,60,0.6,12731.1,16,5,9,11,0,120.68,5,85,0,1,120.68,0,0.5,0.18,4,38,5,1792.61,4,0,0,0,0,1,19,0,0,11,0,3,416,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaSourcePage.java,49,31,22,4,2,0,16,76,10,56,7,0,1,17,0.13,1498.42,7,0,4,7,0,141.42,6,26,0,1,141.42,0,0.5,0,0,7,1,376.68,2,2,0,0,0,1,7,0,0,5,0,3,105,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/SchemaSpecSection.java,124,107,87,4,4,5,13,64,10,56,9,0.19,1.44,67,0.82,15030.2,17,8,9,9,0,114.01,8,84,0,1,114.01,0,0.5,0.29,4,0,2,2470.86,6,0,0,0,0,1,13,0,0,9,0,6,521,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/TypeRestrictionCellEditor.java,55,41,30,4,4,2,10,58,10,56,4,0.17,1.5,22,0.26,5373.68,6,2,6,4,0,120.2,2,34,0,1,120.2,0,0.5,0.38,0,6,2,787.19,1,1,0,0,0,1,6,0,0,3,0,2,175,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/TypeRestrictionDescriptor.java,57,35,24,16,8,0,14,65,10,56,3,0.5,3.67,20,0.22,8414.41,4,1,3,3,1,164.52,4,31,1,1,114.52,0,0.5,0.67,0,4,8,664.88,4,0,0,0,0,1,11,0,0,3,0,4,151,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/schema/TypeRestrictionDialog.java,125,103,90,6,11,3,11,66,10,56,8,0.21,1.38,74,0.91,26122,16,8,11,9,0,107.66,4,87,0,1,107.66,0,0.5,0.31,2,0,3,2727.81,2,1,0,0,1,1,11,0,1,7,0,4,544,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/ArchivePage.java,51,27,24,0,8,3,16,67,10,56,2,0.33,1,18,0.24,4301.72,5,3,5,2,0,109.4,9,21,0,1,109.16,0,0.5,0.5,0,2,1,717.99,0,0,0,0,0,1,2,0,0,2,0,6,150,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/ArchiveSection.java,282,248,185,20,4,9,30,96,13,63,14,0.02,1.5,115,1.46,32599.4,21,7,20,14,0,160.7,24,154,0,1,110.7,0,0.5,0.16,7,78,4,4369.93,4,0,0,0,0,1,21,0,0,14,0,11,887,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/BaseNewDialog.java,139,110,76,13,19,1,10,57,10,56,19,0.11,1.32,61,0.57,10331.5,24,5,11,19,0,131.6,1,94,0,1,131.6,0,0.5,0.09,7,113,2,1720.94,3,3,0,0,0,1,25,0,0,16,0,1,412,2,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/BuiltFeaturesWizard.java,39,22,18,1,7,1,10,57,10,56,3,0.25,1,14,0.11,1117.93,5,2,3,3,0,128.29,1,18,0,1,128.29,0,0.5,0.67,0,1,1,329.64,5,0,0,0,0,1,3,0,0,3,0,1,83,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/BuiltFeaturesWizardPage.java,182,153,120,13,19,7,10,63,10,56,10,0,1.5,80,0.94,23179.3,13,3,20,10,0,110.72,6,95,0,1,110.72,0,0.5,0.33,2,22,3,2828.02,6,1,0,0,0,1,15,0,0,9,0,6,576,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/CategorySection.java,518,480,313,117,6,6,32,96,10,56,27,0.12,3.04,196,2.66,96018.2,30,3,17,27,0,111.26,25,286,0,1,111.26,0,0.5,0.22,15,142,7,7986.26,7,0,0,0,0,1,82,0,0,27,0,7,1606,1,4
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/DescriptionSection.java,163,145,105,12,2,4,16,68,10,56,13,0.17,2.08,90,1.05,22269.8,15,2,11,13,0,116.34,10,125,0,1,116.34,0,0.5,0.35,4,28,4,3149.77,7,0,0,0,0,1,27,0,0,13,0,6,662,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/FeaturePropertiesDialog.java,180,118,107,3,22,12,40,120,10,56,8,0.17,2,98,1.69,80371,18,10,7,8,0,81.2,42,110,0,1,99.07,0,0.5,0.25,1,8,8,5077.43,3,3,0,0,0,1,16,0,0,5,0,21,906,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/FeatureSection.java,322,275,201,44,21,8,26,96,13,63,20,0.03,2.1,146,1.96,57384.5,24,4,21,20,0,112.08,18,195,0,1,112.08,0,0.5,0.22,6,80,5,5894.46,10,0,0,0,0,1,42,0,0,20,0,10,1194,1,3
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/FeaturesPage.java,58,39,36,0,3,2,16,66,10,56,2,0.33,1,28,0.38,7114.64,5,3,7,2,0,100.52,8,31,0,1,100.28,0,0.5,0.5,0,2,1,1144.78,2,0,0,0,0,1,2,0,0,2,0,5,214,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/NewArchiveDialog.java,113,87,65,15,16,5,10,61,10,56,10,0.11,1.9,57,0.74,20325.5,12,2,7,10,0,118.73,5,79,0,1,118.73,0,0.5,0.4,2,18,4,2219.34,4,3,0,0,0,1,19,0,0,7,0,5,467,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/NewCategoryDefinitionDialog.java,161,134,100,18,17,6,10,62,10,56,12,0.08,2,92,1.19,38411.5,20,8,7,12,0,111.71,6,126,0,1,111.71,0,0.5,0.2,2,42,6,3583.84,5,3,0,0,0,1,24,0,0,9,0,6,710,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteEditor.java,187,132,93,26,20,4,35,156,13,63,16,0,2.06,80,0.92,21343.4,16,0,15,16,0,170.15,26,116,0,1,120.15,0,0.5,0,0,16,5,2768.37,9,1,0,0,0,1,33,0,0,15,0,11,603,1,1
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteEditorContributor.java,26,11,8,1,5,1,10,57,10,56,2,0,1,5,0.02,158.99,2,0,2,2,0,144.81,1,8,0,1,144.81,0,0.5,0,0,2,1,71.19,0,0,0,0,0,1,2,0,0,2,0,1,24,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteFeatureAdapter.java,36,15,12,0,4,0,17,68,10,56,2,0.5,1,8,0.06,742.6,4,2,3,2,0,148.92,7,11,0,1,128.31,0,0,0.75,0,2,1,186.42,0,0,0,0,0,0,2,0,0,2,2,2,52,1,0
ui/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/site/SiteInputContext.java,171,129,99,18,5,2,37,138,10,56,11,0.45,2.45,75,0.83,20613.2,13,2,15,11,0,155.88,29,113,0,1,115.99,0,0.5,0.09,3,29,5,2488.22,3,1,0,0,0,1,27,0,0,10,0,10,514,1,0
