File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ArrayAllocation.java,98,54,43,8,24,2,20,81,10,56,4,0.33,2.5,49,0.5,29847.4,8,4,5,4,0,120.65,12,48,0,1,100.04,0,0.5,0.5,1,2,4,1488.3,3,2,0,0,0,1,10,0,0,2,0,5,302,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ArrayInitializerInstruction.java,57,26,21,2,14,1,17,70,10,56,3,0.5,1.33,20,0.17,2908.29,6,3,3,3,0,158.27,8,22,0,1,118.39,0,0.5,0.67,0,1,2,518.75,2,1,0,0,0,1,4,0,0,2,0,3,118,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ArrayInstruction.java,22,6,4,0,6,0,10,56,10,56,1,0,1,3,0.02,124.13,1,0,0,1,0,136.71,0,5,0,1,136.71,0,0.5,0,0,1,1,49.65,0,0,0,0,0,1,1,0,0,1,0,0,17,2,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/AssignmentOperator.java,75,53,39,11,9,1,13,61,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/BinaryOperator.java,236,197,122,63,26,0,13,60,10,56,20,0.14,1.9,118,1.44,36384,24,4,3,20,0,119.11,3,193,0,1,119.11,0,0.5,0.11,9,90,11,4319.68,5,10,0,0,0,1,38,0,0,10,0,1,934,2,1
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/Cast.java,122,80,65,15,16,6,26,140,10,56,4,0.33,4.5,57,0.76,36455.2,9,5,10,4,0,78.85,22,69,0,1,96.72,0,0.5,0.45,0,0,14,2268.15,5,2,0,0,0,1,18,0,0,2,0,10,397,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/CompoundInstruction.java,37,13,9,1,6,0,18,83,10,56,3,0,1,8,0.05,451.95,4,1,0,3,0,182.51,8,12,0,1,142.62,0,0.5,1,0,0,1,138.6,0,0,0,0,0,1,3,0,0,3,0,2,42,2,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ConditionalJump.java,42,18,13,2,8,1,16,65,10,56,3,0.5,1.33,10,0.08,1111.17,4,1,2,3,0,172.79,7,15,0,1,132.91,0,0.5,0.67,0,1,2,239.41,2,1,0,0,0,1,4,0,0,2,0,3,63,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/Constructor.java,51,25,20,2,10,1,16,89,10,56,3,0.5,1.33,19,0.18,4010.14,5,2,3,3,0,157.18,7,21,0,1,117.29,0,0.5,0.83,0,0,2,525.86,2,1,0,0,0,1,4,0,0,2,0,3,118,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/DivideAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/DivideOperator.java,84,44,32,9,12,3,28,89,10,56,9,0,1.22,25,0.38,8359.07,9,0,6,9,0,176.24,21,37,0,1,136.35,0,0.5,0,0,9,2,1126.73,0,2,0,0,0,1,11,0,0,7,0,9,262,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/EqualEqualOperator.java,93,52,36,14,13,1,28,87,10,56,8,0.86,1.88,33,0.39,16942.2,9,1,2,8,0,162.09,19,49,0,1,122.21,0,0.5,0.25,0,16,8,1170.18,1,2,0,0,0,1,15,0,0,6,0,7,262,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/GreaterEqualOperator.java,79,40,25,12,11,1,28,87,10,56,8,0,1,22,0.26,6152.91,8,0,2,8,0,176.93,19,37,0,1,137.04,0,0.5,0,0,8,1,789.76,1,2,0,0,0,1,8,0,0,6,0,7,194,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/GreaterOperator.java,79,40,25,12,11,1,28,87,10,56,8,0,1,22,0.26,6152.91,8,0,2,8,0,176.93,19,37,0,1,137.04,0,0.5,0,0,8,1,789.76,1,2,0,0,0,1,8,0,0,6,0,7,194,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/InstanceOfOperator.java,57,35,31,3,9,4,13,64,10,56,3,0.25,1.67,21,0.26,7318.1,5,2,9,3,0,152.57,7,25,0,1,112.68,0,0.5,0.33,0,4,3,794.92,6,1,0,0,0,1,5,0,0,2,0,5,157,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/Instruction.java,338,232,184,42,62,26,44,303,10,56,3,0.5,1.33,20,0.17,2908.29,6,3,3,3,1,158.27,8,22,0,3,118.39,0,0.75,0.67,0,1,2,518.75,2,1,1,0.06,0,3,4,0,0,2,0,3,118,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/InstructionSequence.java,145,70,52,13,20,0,55,229,10,56,15,0.04,1.13,48,0.4,7390.57,19,4,6,15,0,152.58,45,63,0,1,131.97,0,0,0.28,0,22,2,1192.01,0,4,0,0,0,0,17,0,0,11,1,12,308,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/InstructionsEvaluationMessages.java,34,16,12,2,8,1,10,57,10,56,2,0.5,1.5,8,0.08,1711.22,4,2,2,3,0,125.36,1,13,0,1,125.36,0,0,0.25,0,2,2,232.81,0,1,0,0,1,0,3,0,1,1,0,1,59,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/Jump.java,37,14,10,1,7,1,16,65,10,56,3,0.5,1.33,10,0.08,1111.17,4,1,2,3,1,172.79,7,15,0,2,132.91,0,0.67,0.67,0,1,2,239.41,2,1,1,0.67,0,2,4,0,0,2,0,3,63,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/LeftShiftAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/LeftShiftOperator.java,99,55,30,14,13,1,31,117,10,56,10,0,1,27,0.34,6403.79,10,0,2,10,0,177.56,22,52,0,1,137.67,0,0.5,0,0,10,1,1020.87,1,2,0,0,0,1,10,0,0,8,0,10,250,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/LessEqualOperator.java,78,40,25,12,10,1,28,87,10,56,8,0,1,22,0.26,6152.91,8,0,2,8,0,176.93,19,37,0,1,137.04,0,0.5,0,0,8,1,789.76,1,2,0,0,0,1,8,0,0,6,0,7,194,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/LessOperator.java,79,40,25,12,11,1,28,87,10,56,8,0,1,22,0.26,6152.91,8,0,2,8,0,176.93,19,37,0,1,137.04,0,0.5,0,0,8,1,789.76,1,2,0,0,0,1,8,0,0,6,0,7,194,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/LocalVariableCreation.java,99,47,41,4,14,3,38,205,10,56,3,0.9,2.33,30,0.34,6091.25,8,5,9,3,0,58.98,31,37,0,1,107.46,0,0.5,0.8,0,0,5,1016.02,3,1,0,0,0,1,7,0,0,2,0,10,206,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/MinusAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/MinusOperator.java,73,32,22,7,13,1,28,87,10,56,9,0,1,19,0.23,3349.93,9,0,2,9,0,179.41,19,29,0,1,139.53,0,0.5,0,0,9,1,689.12,0,2,0,0,0,1,9,0,0,7,0,7,188,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/MultiplyAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/MultiplyOperator.java,72,32,22,7,12,1,28,87,10,56,9,0,1,19,0.23,3349.93,9,0,2,9,0,179.41,19,29,0,1,139.53,0,0.5,0,0,9,1,689.12,0,2,0,0,0,1,9,0,0,7,0,7,188,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/NoOp.java,34,11,7,1,7,1,16,65,10,56,3,0,1,6,0.03,247.97,3,0,0,3,0,184.56,7,10,0,1,144.67,0,0.5,0,0,3,1,98.63,0,1,0,0,0,1,3,0,0,2,0,3,33,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/NotOperator.java,35,15,11,1,7,1,13,61,10,56,3,0,1,8,0.06,747.43,3,0,2,3,0,190.9,4,12,0,1,140.9,0,0.5,0,0,3,1,190.23,2,1,0,0,0,1,3,0,0,2,0,2,54,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/OrAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/OrOperator.java,73,32,22,7,13,1,28,87,10,56,9,0,1,19,0.21,2877.06,9,0,2,9,0,179.93,19,29,0,1,140.05,0,0.5,0,0,9,1,631.65,0,2,0,0,0,1,9,0,0,7,0,7,174,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PlusAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PlusOperator.java,116,70,47,22,17,2,29,93,10,56,10,1,1.4,40,0.6,17500.2,11,1,5,10,0,162.81,21,64,0,1,122.93,0,0.5,0.1,1,18,5,1810.18,0,3,0,0,0,1,14,0,0,7,0,9,386,1,1
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/Pop.java,31,9,6,1,6,1,16,65,10,56,2,0,1,5,0.03,200.48,2,0,0,2,0,164.63,7,8,0,1,144.01,0,0.5,0,0,2,1,79.48,1,1,0,0,0,1,2,0,0,1,0,3,26,1,1
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PostfixMinusMinusOperator.java,60,39,27,9,8,1,13,61,10,56,3,0,3.67,23,0.4,17144.9,3,0,3,3,0,159.59,4,35,0,1,109.59,0,0.5,0,0,3,9,1192.87,3,1,0,0,0,1,11,0,0,2,0,2,234,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PostfixPlusPlusOperator.java,60,39,27,9,8,1,13,61,10,56,3,0,3.67,23,0.4,17144.9,3,0,3,3,0,159.59,4,35,0,1,109.59,0,0.5,0,0,3,9,1192.87,3,1,0,0,0,1,11,0,0,2,0,2,234,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PrefixMinusMinusOperator.java,61,39,27,9,9,1,13,61,10,56,3,0,3.67,23,0.4,17144.9,3,0,3,3,0,159.59,4,35,0,1,109.59,0,0.5,0,0,3,9,1192.87,3,1,0,0,0,1,11,0,0,2,0,2,234,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PrefixPlusPlusOperator.java,61,39,27,9,9,1,13,61,10,56,3,0,3.67,23,0.4,17144.9,3,0,3,3,0,159.59,4,35,0,1,109.59,0,0.5,0,0,3,9,1192.87,3,1,0,0,0,1,11,0,0,2,0,2,234,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushArrayLength.java,38,16,12,1,9,1,13,71,10,56,3,0,1,9,0.07,732.7,3,0,2,3,0,184.4,4,13,0,1,134.4,0,0.5,0,0,3,1,197.38,2,1,0,0,0,1,3,0,0,2,0,2,55,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushArrayType.java,36,14,11,0,9,0,13,60,10,56,2,1,1,9,0.07,702.55,4,2,1,2,0,178.5,3,12,0,1,128.5,0,0.5,1,0,0,1,217.12,2,0,0,0,0,1,2,0,0,2,0,1,57,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushBoolean.java,33,13,9,1,7,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushChar.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushClassLiteralValue.java,40,15,11,1,6,1,19,74,10,56,3,0,1,8,0.06,530.39,3,0,2,3,0,162.69,10,12,0,1,142.07,0,0.5,0,0,3,1,166.98,3,1,0,0,0,1,3,0,0,2,0,4,49,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushDouble.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushFieldVariable.java,71,41,36,3,16,2,14,81,10,56,4,0.44,1.5,26,0.28,6734.17,7,3,8,4,0,166.47,6,32,0,1,116.47,0,0.5,0.67,0,0,3,854.27,2,1,0,0,0,1,6,0,0,3,0,3,184,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushFloat.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushInt.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushLocalVariable.java,73,37,31,5,12,2,24,112,10,56,4,0.33,1.75,24,0.27,8134.63,5,1,8,4,0,116.03,16,28,0,1,115.79,0,0.5,0.75,1,0,4,809.09,3,2,0,0,0,1,7,0,0,2,0,5,163,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushLong.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushNull.java,30,9,6,1,8,1,13,66,10,56,2,0,1,5,0.03,200.48,2,0,0,2,0,183.9,4,8,0,1,144.01,0,0.5,0,0,2,1,79.48,1,1,0,0,0,1,2,0,0,1,0,2,26,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushStaticFieldVariable.java,64,36,32,3,14,3,14,80,10,56,3,0.5,2,20,0.26,7544.64,5,2,9,3,0,154.92,7,26,0,1,115.04,0,0.5,0.83,0,0,4,778.52,2,1,0,0,0,1,6,0,0,2,0,4,162,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushString.java,35,13,9,1,9,1,13,67,10,56,3,0,1,8,0.05,444.01,4,1,0,3,0,192.68,4,12,0,1,142.68,0,0.5,1,0,0,1,147.05,1,1,0,0,0,1,3,0,0,2,0,2,44,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushThis.java,55,32,25,4,9,2,14,70,10,56,3,0.5,2,17,0.19,4844.13,4,1,7,3,0,159.39,6,24,0,1,119.5,0,0.5,0.67,0,1,4,566.32,2,1,0,0,0,1,6,0,0,2,0,4,120,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/PushType.java,40,14,10,1,13,1,13,67,10,56,3,0,1,8,0.06,502.44,4,1,1,3,0,192.26,4,12,0,1,142.26,0,0.5,1,0,0,1,165.02,2,1,0,0,0,1,3,0,0,2,0,2,48,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/RemainderAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/RemainderOperator.java,84,44,32,9,12,3,28,89,10,56,9,0,1.22,25,0.38,8359.07,9,0,6,9,0,176.24,21,37,0,1,136.35,0,0.5,0,0,9,2,1126.73,0,2,0,0,0,1,11,0,0,7,0,9,262,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ReturnInstruction.java,37,12,8,1,8,1,17,71,10,56,3,0,1,7,0.04,275.48,3,0,0,3,0,184.2,8,11,0,1,144.31,0,0.5,0,0,3,1,109.48,1,1,0,0,0,1,3,0,0,2,0,3,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/RightShiftAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/RightShiftOperator.java,99,55,30,14,13,1,31,117,10,56,10,0,1,27,0.35,6558.58,10,0,2,10,0,177.47,22,52,0,1,137.59,0,0.5,0,0,10,1,1039.45,1,2,0,0,0,1,10,0,0,8,0,10,254,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/RuntimeSignature.java,423,354,242,61,24,13,45,294,10,56,4,0.54,16,238,3.62,470515,41,37,1,4,0,26.81,48,352,0,1,64.38,0,0,0.43,2,0,30,10846,0,1,0,0,0,0,64,0,0,3,0,36,1685,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/SendMessage.java,74,45,38,5,12,3,17,105,10,56,3,0.88,2.33,31,0.37,12401.9,7,4,8,3,0,125.64,10,36,0,1,105.02,0,0.5,0.83,0,0,5,1108.88,3,1,0,0,0,1,7,0,0,2,0,6,216,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/SendStaticMessage.java,70,42,36,4,11,3,17,102,10,56,3,0.88,2,29,0.33,10188.7,7,4,8,3,0,128.05,10,33,0,1,107.44,0,0.5,0.83,0,0,4,998.26,3,1,0,0,0,1,6,0,0,2,0,6,198,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/SimpleInstruction.java,38,9,6,1,12,0,17,79,10,56,2,0,1,5,0.02,145.32,2,0,0,2,0,165.73,7,8,0,1,145.11,0,0.5,0,0,2,1,61.75,0,0,0,0,0,1,2,0,0,2,0,2,22,2,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/ThrowInstruction.java,50,25,20,0,6,0,19,72,10,55,2,0,1,9,0.07,1061.17,2,0,4,2,0,127.32,9,12,0,1,127.09,0,0.5,0,0,2,1,214.06,3,0,0,0,0,1,2,0,0,2,0,3,55,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/TwiddleOperator.java,45,25,15,4,7,1,13,61,10,56,3,0,2,12,0.12,2238.83,3,0,2,3,0,175.76,4,22,0,1,125.76,0,0.5,0,0,3,4,355,1,1,0,0,0,1,6,0,0,2,0,2,85,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/UnaryMinusOperator.java,54,31,19,6,7,1,16,65,10,56,3,0,2.67,16,0.16,3666.71,3,0,2,3,0,160.28,7,28,0,1,120.39,0,0.5,0,0,3,6,494.57,1,1,0,0,0,1,8,0,0,2,0,3,111,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/UnaryOperator.java,21,8,6,0,3,0,10,56,10,56,1,0,1,5,0.03,352.86,2,1,0,1,0,124.87,0,7,0,1,124.87,0,0.5,1,0,0,1,96.86,0,0,0,0,0,1,1,0,0,1,0,0,28,2,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/UnaryPlusOperator.java,51,31,19,6,7,1,13,61,10,56,3,0,2.67,16,0.16,3666.71,3,0,2,3,0,170.39,4,28,0,1,120.39,0,0.5,0,0,3,6,494.57,1,1,0,0,0,1,8,0,0,2,0,2,111,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/UnsignedRightShiftAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/UnsignedRightShiftOperator.java,99,55,30,14,13,1,31,117,10,56,10,0,1,27,0.35,6713.38,10,0,2,10,0,177.39,22,52,0,1,137.51,0,0.5,0,0,10,1,1058.02,1,2,0,0,0,1,10,0,0,8,0,10,258,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/XfixOperator.java,26,8,6,0,8,0,10,56,10,56,1,0,1,5,0.03,352.86,2,1,0,1,0,124.87,0,7,0,1,124.87,0,0.5,1,0,0,1,96.86,0,0,0,0,0,1,1,0,0,1,0,0,28,2,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/XorAssignmentOperator.java,24,9,6,1,5,1,10,57,10,56,2,0,1,5,0.04,386.85,2,0,0,2,0,141.77,1,8,0,1,141.77,0,0.5,0,0,2,1,119.29,0,1,0,0,0,1,2,0,0,1,0,1,36,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/ast/instructions/XorOperator.java,72,32,22,7,12,1,28,87,10,56,9,0,1,19,0.21,2877.06,9,0,2,9,0,179.93,19,29,0,1,140.05,0,0.5,0,0,9,1,631.65,0,2,0,0,0,1,9,0,0,7,0,7,174,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/EvaluationMessages.java,37,18,12,2,9,1,10,57,10,56,2,0.5,1.5,8,0.08,1711.22,4,2,2,3,0,125.36,1,15,0,1,125.36,0,0,0.25,0,2,2,232.81,0,1,0,0,1,0,3,0,1,1,0,1,59,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/EvaluationResult.java,195,71,54,9,27,0,97,307,10,56,15,0.01,1.07,47,0.35,5422.09,21,6,9,15,0,115.17,87,61,0,1,133.04,0,0,0.16,4,153,2,1053.97,0,7,0,0,0,0,16,0,0,8,1,22,271,1,0
org.eclipse.jdt.debug/eval/org/eclipse/jdt/internal/debug/eval/LocalEvaluationEngine.java,1408,762,543,111,125,29,521,2487,10,56,63,0.02,2.35,491,6.39,321985,84,21,44,63,4,61.97,540,668,4,1,110.08,0,0,0.03,43,2240,11,19167.1,0,22,0,0,0,0,148,0,0,41,3,148,3500,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/AbsentInformationException.java,20,7,5,0,3,0,10,56,10,56,2,0,1,4,0.02,118.02,2,0,0,2,0,145.83,0,6,0,1,145.83,0,0.5,0,0,2,1,53.51,0,0,0,0,0,1,2,0,0,2,0,0,20,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/Accessible.java,20,7,6,0,3,0,10,56,10,56,4,0,1,5,0.02,81.66,4,0,0,4,0,160.68,0,6,0,1,160.68,0,0,0,0,4,1,54.44,0,0,0,0,0,0,4,0,0,4,0,0,24,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ArrayReference.java,25,11,10,0,4,0,10,56,10,56,7,0,1,8,0.07,442.61,7,0,1,7,0,156.82,0,9,0,1,156.82,0,0,0,0,7,1,222.54,0,2,0,0,0,0,7,0,0,5,0,0,70,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ArrayType.java,20,7,6,0,3,0,10,56,10,56,4,0,1,5,0.03,134.63,4,0,0,4,0,158.97,0,6,0,1,158.97,0,0,0,0,4,1,78.03,0,3,0,0,0,0,4,0,0,1,0,0,30,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/BooleanType.java,16,3,2,0,3,0,10,56,10,56,0,0,0,1,0.01,31.02,0,0,0,0,0,171,0,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/BooleanValue.java,19,6,5,0,3,0,10,56,10,56,3,0,1,4,0.02,95.33,3,0,0,3,0,159.17,0,5,0,1,159.17,0,0,0,0,3,1,58.38,0,0,0,0,0,0,3,0,0,3,0,0,23,1,0
